Unnamed: 0,Greek Entry,Entry,Definition
11522,τέταρτον,טִיטַרְטוֹן,"(τέταρτον) tetarton (quart), a liquid measure, about one quart of a pint.  Y. Sabb. VIII, beg. 11a; Y. Shek. III, 47b bot.; Y. Pes. X, 37c top ט' ורביע (not טיטרטין, טט') one and one fourth of a t. (is a ritual cup). Ib. III, 30a top ט' דמיי בגו מודייה (not טרטון) one t. of water for a modius of wheat."
11470,τετράγονος,טֶטְרָגוֹן,"1) (τετράγωνος) four-cornered, in a quadrangle, in a square.  Naz. 8b; B. Bath. 164b (בית) ט' a house of four corners. Cant. R. to IV, 4 (expl. תלפיות) טֶטְרָגוֹנִין (τετραγώνιον) in a square. Pesik. R. s. 10 בוטרגונין (corr. acc.), v. אִסְטְרוֹנְגִּילוֹן.—2) (τετράγονος, v. דִּיגוֹן) for the fourth time.  Tosef. Naz. I, 2 הריני נזיר ט' וכ' ‘I will be a Nazir tetragon’, means four times; Naz. l. c.; B. Bath. l. c.—3)fourfold, four combined.  Midr. Till. to Ps. LXXVIII, 49 מט' היה (corr. acc.) each plague was fourfold; ed. Bub. טֶטְרָאגוֹן."
11470,τετραγώνιον,טֶטְרָגוֹן,"1) (τετράγωνος) four-cornered, in a quadrangle, in a square.  Naz. 8b; B. Bath. 164b (בית) ט' a house of four corners. Cant. R. to IV, 4 (expl. תלפיות) טֶטְרָגוֹנִין (τετραγώνιον) in a square. Pesik. R. s. 10 בוטרגונין (corr. acc.), v. אִסְטְרוֹנְגִּילוֹן.—2) (τετράγονος, v. דִּיגוֹן) for the fourth time.  Tosef. Naz. I, 2 הריני נזיר ט' וכ' ‘I will be a Nazir tetragon’, means four times; Naz. l. c.; B. Bath. l. c.—3)fourfold, four combined.  Midr. Till. to Ps. LXXVIII, 49 מט' היה (corr. acc.) each plague was fourfold; ed. Bub. טֶטְרָאגוֹן."
11470,τετράγωνος,טֶטְרָגוֹן,"1) (τετράγωνος) four-cornered, in a quadrangle, in a square.  Naz. 8b; B. Bath. 164b (בית) ט' a house of four corners. Cant. R. to IV, 4 (expl. תלפיות) טֶטְרָגוֹנִין (τετραγώνιον) in a square. Pesik. R. s. 10 בוטרגונין (corr. acc.), v. אִסְטְרוֹנְגִּילוֹן.—2) (τετράγονος, v. דִּיגוֹן) for the fourth time.  Tosef. Naz. I, 2 הריני נזיר ט' וכ' ‘I will be a Nazir tetragon’, means four times; Naz. l. c.; B. Bath. l. c.—3)fourfold, four combined.  Midr. Till. to Ps. LXXVIII, 49 מט' היה (corr. acc.) each plague was fourfold; ed. Bub. טֶטְרָאגוֹן."
11467,τετράμουλος,"טֶטְרָאמוּלִי,  טֶטְרָאמוּלִין","(τετράμουλος) a chariot with four animals (mules) abreast, (Lat.) quadriga; [a compound not recorded in Greek dictionaries].  Ex. R. s. 3 I shall come down בט' שלי with my quadriga (ref. to Ez. I, 5); ib. s. 42 מילין … (corr. acc.); Tanḥ. Ki Thissa 21. Ex. R. s. 43 והם שומטים אחד מן ט' וכ' and they will unhitch one of the four animals of my chariot."
11524,τετράπυλον,טִיטְרַפְלִיּוֹת,"(τετράπυλον) buildings with four gates, prominent mansions.  Y. Succ. I, 52a bot. טו' שבכרכים the tetrapyla (mansions) in fortified cities; Y. Kil. IV, 29b bot. טי' שבכרמים (corr. acc.).—Midr. Till. to Ps. XLVIII טִטְרָאפִילוֹת Ar. (ed. טטפראות); Yalk. Ps. 756; טטרפאות; Yalk. Zech. 568; B. Bath. 75b טוטפראות (v. Rabb. D. S. a. l. note 50)."
11547,τέχνη,טִיכְנִי,"(τέχνη) art, cunning.  Y’lamd. Sh’laḥ, quot. in Ar. (v. Koh. Ar. Compl. s. v.)."
97,τηβέννα,*אבטיגא,", Var. חגה Sifré Deut. 80 (v. ed. Friedm. a. l. note 3), read טוֹגָא (toga) or טִיבִינָּא (τηβέννα) Roman toga."
11498,τήγανον,"טִיגָּן,  טִיגְנוֹן,  טִגְנָן","(τήγανον, τάγηνον, also ἥγανον, v. Lydd. -Scott Gr. Dict. s. v.; prob. of Semitic origin = תגן, denom. of אגן; as for ט = ת cmp. Syr. טגר P. Sm. 1432 with Chald. תגרא) 1)frying pan; also (interch. with טִיגּוּן) a flour-dish prepared with oil.  Snh. 21a (ref. to ותצק, II Sam. XIII, 9) עשתה לו מיני ט' she made for him oil-dishes. Men. 104b ה' מיני טיגון (most eds.) five sorts of oil-dishes (ref. to Lev. II, 1; 4; 5; 7; 14—15).—Pl. טִיגָּנִין. Tosef. Ab. Zar. V (VI), 1; VIII (IX), 2 הט' the frying pans.—2) (cmp. Syr. טוגנא, P. Sm. 1431) an engine of torture and execution.  Pesik. R. s. 43 נתנוהו בתיך הטיגנו (read: הטיגנן or הטיגנון) they put him into the teganon.—Denom. טָגַן, Pi. טִיגֵּן 1) to fry, roast. Men. 50b (expl. תפיני, Lev. VI, 14; 21) אופה ואח""כ מְטַגְּנָהּ one baked it and then fried it with oil; a. fr.—Part. pass. מְטוּגָּן. Y. Ned. VI, beg. 39c. [Ib. VI, end, 40a, v. next w.]—2) to torture, put to death. Pesik. R. l. c. וטיגס אותו (Var. וטגים), read: אותו וטִיגְּנוּ or וטִיגְּנוּהוּ.—Trnsf. to torture, agonize. Tanḥ. Vayiggash 9 אתה טִגַּנְתָּה וכ' thou causedst agony to thy father &c."
11500,τήγανον,"*,  *טִיגָּנָא, ","(τήγανον = πήγανον, v. Löw Pfl. p. 37 2)rue.  Ab. Zar. 28a bot."
11565,τιμή,"טִימִי, ","(τιμή, inflected like a native word; cmp. אוֹנִי I)  1)valuation, value, consideration.  Targ. Esth. III, 8. Targ. Y. Num. XX, 19 טִימְהוֹן. Targ. Prov. XXXI, 10 טִימָהָא (missing in some eds.) her value.—Y. Peah I, 15d bot., a. fr. דלית לה ט' invaluable (cmp. אֲטִימִיטוֹן). Gen. R. s. 2, beg., v. אוֹנִי I. Koh. R. to XI, 9 אייתי ט' מה דאכלת make payment for what thou hast eaten; a. fr.—Y. Shek. V, end, 49b [read:] הא לך טִימִיתָהּ וזבין קופד here is its price and buy a piece of meat for it. Y. Taan. I, 64b bot. טִימִיתֵיה (not … תי) the money received for it; a. fr.—Also: טִימִין (accus. of τιμή). Targ. Y. Gen. XXIII, 15. Targ. Esth. VII, 4.—2)dignity, object of worship.  Y. Ab. Zar. III, 42d ט' דרומי the figure of a Roman deity. [Targ. Y. Gen. XXXIV, 30, v. טִיב II.]"
11620,τίρων,"טִירוֹן, ","(tiro, τίρων) young soldier, trnsf. beginner, novice.  Ex. R. s. 3, beg. ט' היה וכ' Moses was a novice in prophecy. Y. Erub. V, beg. 22b (ref. to I Kings XVII, 1, where Elijah is for the first time mentioned as a prophet and yet says, ‘the Lord before whom I stood’) והלא אלי' ט' לנבואה היה (not טירונין לנביאים) was not Elijah at that time a novice &c.?—Pl. טִירוֹנִין. Tanḥ. Ki Thissa 1 לעסק ט' Ar. (ed. טרופין, corr. acc.) for the levy of soldiers; Pesik. R. s. 10 עליהם טירבוס (corr. acc.)."
12027,τοληρία,טרמוסיא,", Midr. Till. to Ps. XIII, 5 באיזה ט' וכ'; ed. Bub.  תלמוסא, Ms. Vien. טל'; Yalk. Ps. 660 תלמידא, prob. to be read: באיזו טוֹלְמִירְיָא וכ' (τοληρία) with what hardihood do you speak such words (of bad omen)?"
11364,τόμος,(טִימוֹס) טוֹמוֹס,"(τόμος)  1)scroll, roll, tome.  Tosef. B. Kam. IX, 31 בט' של וכ' with a roll of papers in his hand; Y. ib. VIII, beg. 6b; Sifra Emor Par. 14, ch. XX טימסמירות, טימיסמ' (read: ט' של ניירות or שטרות); Yalk. Lev. 658; a. e.—2)document, record.  Y. Hor. III, 48a bot. ראש טי' at the head of the list; Lev. R. s. 5 בראש ט' Ar. (ed. only בראש). Gen. R. s. 25 beg. בתוך טִימוֹסָן וכ' in the record of the righteous; Yalk. ib. 42; Yalk. Chr. 1072 טִימוֹסִין pl.—Pl. טוֹמוֹסִין, טוֹמוֹסוֹת, טִי'. Pesik. Zakh. p. 27a [read:] ונטל ט' וכ' (or טִימוֹסָן) he took the lists of the tribes &c.; Tanḥ. Ki Thetse 9. Y. Snh. X, 28a top אף שמותיהם … טֹמְסוֹתֵיהֶם even their names disappeared from their books of records. Ex. R. s. 15 הוציא הנמוסין וכ' (corr. acc.; Tanḥ. Vaëra 5 דִּפְתְּרָא) he brought out the lists of the deities.—3)census.  Lam. R. to II, 2 היה טימס … בעגלה their census had to be carried to Jerusalem on a wagon; [Y. Taan. IV, 69a bot. קטמו' read הטומוס or קִינְסוֹס]."
29701,τοπάζιον,שומפוזין,", a corrupt. of טוֹמְפַּזְיוֹן m. (τοπάζιον) topaz.  Ex. R. s. 38, end (corresp. to h. פטדה; v. LXX Ex. XXVIII, 17)."
11427,τόρνος,"*,  *טוֹרְנוֹס","(τόρνος, tornus) turner’s wheel, lathe.  Pesik. R. s. 21 למורנס הזה (read: כט', v. Friedm. a. l. note 29) like the lathe which shows a front wherever you turn it."
11422,τούρμη,טוּרְמִי,", pl. טוּרְמִיאוֹת, טוּרְמִיּוֹת (turma, τούρμη) turma, a squadron of horse; in gen. division of an army.  Y. Sot. VIII, beg. 22b (ref. to Ps. XVIII, 13) כנגד טומיות שלהם (corr. acc.) corresponding to their (the enemy’s) squadrons. Yalk. Sam. 160; Mekh. B’shall s. 2 תּוּרְמִיּוֹת. Ib. ת' ת' של מה""ש troops of angels. Ib. (ref. to סֵעַ: Ex. XIV, 10) נעשו … ת' ת' כאיש אחד they all formed squadrons marching like one man; Yalk. Ex. 230 ט' ט'. Ib. מכאן … מתנהגות ת' from here (the Egyptian warfare) the governments learned to form squadrons; Yalk. Ex. 230 ט'."
32332,τράγημα,תַּרְגִּימָא תְּרָגִימָא),"(a popular adaptation of τράγημα, v. preced. art.) [that which comes after the meal, as the interpretation is read after reading from the original,] dessert.  Tosef. Ber. IV, 4 (Var. תרגומה). Y. Pes. X, beg. 37b תרוגימא; a. e.; v. טְרָגִימָא."
11897,τράγημα,"טְרָגִימָא,  טְרוֹגִימָא","(τράγημα, τρῶγμα) sweetmeats, dessert (dried fuits &c.).  Pes. 107b … מטביל במיני ט' Ar. (ed. תרג') he may make a luncheon of various sweetmeats. Yoma 79b; Succ. 27a ת'. Tosef. Ber. IV, 4 תרגי' (Var. תרגומה)."
11893,τράγος,טְרָגוֹס,"(tragos, τράγος) a mess of groats of wheat, barley &c., groats used for a mess.  Makhsh. VI, 2 טרגיס. Ber. 37a טרגיס (Ms. F. טריגוס); Ib. Ms. M. (missing in ed.) טרגוס, also טירגוס (v. Rabb. D. S. a. l. notes 20, 30). M. Kat. 13b טרגיס חדא לתלתא (Ms. M. also טירגיס) it is called tragos, when each grain is broken in three parts, v. חֶילְקָא II."
12061,τράπεζα,טְרַפִּיזָא,"(τράπεζα) table, counter. —Pl. טְרַפִּיזִין. Gen. R. s. 64, end (‘Rashi’: טְרַפִּיזוֹת).—V. טְרַפִּיזִין."
12063,τραπέζιον,טְרַפִּיזִין,"(τραπέζιον) table, trencher.  Gen. R. s. 11 Ar., v. דִּיסְקוֹס I."
11913,τρῆμα,"*,  *טְרוֹמִיטָא,  טַרְמִיטָא,  טַרְמִיטָן","(τρῆμα, ατος, τρημάτιον) perforation, also eye of a needle; only in (בֵּיצָה) בֵּיצַת ט' an egg boiled down to the size of a pill which, on being swallowed by the patient, passes the body unchanged, carrying with it matter which serves the physician for diagnosis.  Ned. VI, 1 ביצת טרמיטא Mish. (Bab. ed. ביצה טורמוט'; Y. ed. טרמיטן); ib. 50a ביצה טורמיטא; Y. ib. VI, 39c bot. ביצה טרומיטא, expl. רופיטון."
11913,τρημάτιον,"*,  *טְרוֹמִיטָא,  טַרְמִיטָא,  טַרְמִיטָן","(τρῆμα, ατος, τρημάτιον) perforation, also eye of a needle; only in (בֵּיצָה) בֵּיצַת ט' an egg boiled down to the size of a pill which, on being swallowed by the patient, passes the body unchanged, carrying with it matter which serves the physician for diagnosis.  Ned. VI, 1 ביצת טרמיטא Mish. (Bab. ed. ביצה טורמוט'; Y. ed. טרמיטן); ib. 50a ביצה טורמיטא; Y. ib. VI, 39c bot. ביצה טרומיטא, expl. רופיטון."
11977,τρίακοντα,טְרִיָיאקוֹנְטָא,"(τρίακοντα) thirty.  Y. B. Bath. X, 17c, v. אוֹגְדוֹיִיקוֹנְטָא."
11405,τρίβολος,"טוּרְבִּיל,  טוּרְבֵּל","(tribulum, τρίβολος) only in מִטָּה של ט' threshing sledge (couch) consisting of a wooden platform studded underneath with sharp pieces of flint or with iron teeth.  Ab. Zar. 24b (Ar. a. Yalk. Sam. 122 טרבן); Zeb. 116b; Men. 22a Ms. M. (ed. טרבל), v. דַּיְשָׁאָה. Par. XII, 9 טַרְבֵּל."
11961,τρίβων,טריגון,", Treat. Tsitsith, ed. Kirchh.  p. 22, v. טוֹגָא.—Ib. p. 23 מכסה כמין ט', prob. to be read: טְרִיבוֹן (τρίβων) coarse cloak"
11960,τρίγονος,טְרִיגוֹן,"1) (τρίγωνος) triangular.  Neg. XII, 1; Naz. 8b; B. Bath. 164b (בית) ט' a triangularly built house; Tosef. Neg. VI, 3 טריגין ed. Zuck. (Var. טרגיה, corr. acc.);—2) (τρίγονος) for the third time.  Naz. l. c.; Y. ib. I, 51b top; Tosef. ib. I, 2 דרגון ed. Zuck. (Var. דיגון, corr. acc.); v. דִּיגוֹן."
6773,τριγώνιον,דִּיגוֹן,"1) (δίγονος) prop. born a second time, in gen. for a second term, twice (Lat. bis).  B. Bath. 164b such is the custom of that nation ארכן שנייה קורין לו ד' (Ms. M. דזגין) an archont in his second term is called digonos (bis, iterum consul). Ib.; Naz. 8b if one says, I vow to be a Nazir … די' שתים digon, he has to be a Nazir twice in succession; Tosef. ib. I, 2 טיגון ed. Zuck. (Var. דריגון, corr. acc.).—2) (by analogy with τριγώνιον, τετραγώνιον) having two corners.  Tosef. Neg. VI, 3 (בית) דיגין וכ' ed. Zuck. (corr. acc.) a house which has only two corners (semicircularly built); B. Bath. l. c.; Naz. l. c."
11960,τρίγωνος,טְרִיגוֹן,"1) (τρίγωνος) triangular.  Neg. XII, 1; Naz. 8b; B. Bath. 164b (בית) ט' a triangularly built house; Tosef. Neg. VI, 3 טריגין ed. Zuck. (Var. טרגיה, corr. acc.);—2) (τρίγονος) for the third time.  Naz. l. c.; Y. ib. I, 51b top; Tosef. ib. I, 2 דרגון ed. Zuck. (Var. דיגון, corr. acc.); v. דִּיגוֹן."
12009,τρικλίνιον,"טְרִיקְלִין,  טְרַקְלִין","(τρικλίνιον, triclinium) l) dining couch.  Y. Ḥag. II, 77a bot. הט' מוצע לכם the banqueting couch is spread for you (your reward in the hereafter is prepared).—2) dining room, reception room. Y. R. Hash. IV, 59b bot. אפ' מט' לקיטון even if they adjourned from the tricl. to the sleeping room. Y. Keth. IV, 28d; Y. Snh. XI, end, 30c [read:] בעיא הדא אומנתא ט' וקיטין חופה וקיטון וכ' the following construction is required (in order to make the reception of the bride in the triclinium a legal consummation of marriage) a tricl. and a marriage chamber, and that chamber communicating with the tricl.—Ab. IV, 16, v. פְּרוֹזְדּוֹר.—Tosef. Sabb. XVI (XVII), 18 ט' שהסיקה … בה in a banqueting room (triclinium hibernum) which has been heated a day before …, you may entertain company on the Sabbath. Tosef. Bets. II, 10 ט' שהסיקוהו וכ'; a. e.—3) (τρίκλινος = ὅρριον, S.) granary. Y. Sot. V, 20b bot. איטלק עלוי חד ט' וכ' he was fined to fill a granary of forty by forty &c."
12009,τρίκλινος,"טְרִיקְלִין,  טְרַקְלִין","(τρικλίνιον, triclinium) l) dining couch.  Y. Ḥag. II, 77a bot. הט' מוצע לכם the banqueting couch is spread for you (your reward in the hereafter is prepared).—2) dining room, reception room. Y. R. Hash. IV, 59b bot. אפ' מט' לקיטון even if they adjourned from the tricl. to the sleeping room. Y. Keth. IV, 28d; Y. Snh. XI, end, 30c [read:] בעיא הדא אומנתא ט' וקיטין חופה וקיטון וכ' the following construction is required (in order to make the reception of the bride in the triclinium a legal consummation of marriage) a tricl. and a marriage chamber, and that chamber communicating with the tricl.—Ab. IV, 16, v. פְּרוֹזְדּוֹר.—Tosef. Sabb. XVI (XVII), 18 ט' שהסיקה … בה in a banqueting room (triclinium hibernum) which has been heated a day before …, you may entertain company on the Sabbath. Tosef. Bets. II, 10 ט' שהסיקוהו וכ'; a. e.—3) (τρίκλινος = ὅρριον, S.) granary. Y. Sot. V, 20b bot. איטלק עלוי חד ט' וכ' he was fined to fill a granary of forty by forty &c."
11988,τρίμετρος,טְרִימִיטְרָא,"(τρίμετρος) trimeter, a verse (or tune) of three iambic meters.  Y. R. Hash. IV, 59c bot. (defining הֲרָעָה) [read:] כאהן ט' like the trimeter (short-long, short-long &c.), contrad. to תלת דקיקן three small (short) notes."
11985,τρῖμμα,טרִימָּא,"(τρῖμμα) a drink or brew prepared of pounded groats and spices, a spiced drink.  Ber. 38a תמרי … מהן ט' you are permitted to make trimma of dates &c., v. חֲשִׁילְתָּא; Tosef. Maas. Sh. II, 2 ed. Zuck. (some ed. תרומה, corr. acc.)."
12041,τρισκελής,טְרִסְקֵל,"(τρισκελής, τρισκέλλων, sub. כסא) a chair on three legs, esp. a camp-chair.  Num. R. s. 12; Tanḥ. Naso 19; (Tanḥ. T’rumah 9; Gen. R. s. 68 תְּרוֹנוֹס). Sabb. 138a כסא ט' (Ms. O. כסא וט')."
12041,τρισκέλλων,טְרִסְקֵל,"(τρισκελής, τρισκέλλων, sub. כסא) a chair on three legs, esp. a camp-chair.  Num. R. s. 12; Tanḥ. Naso 19; (Tanḥ. T’rumah 9; Gen. R. s. 68 תְּרוֹנוֹס). Sabb. 138a כסא ט' (Ms. O. כסא וט')."
11943,τριτημόριον,"טַרְטֵימַר,  (טַרְתֵּ',  תַּרְטֵ')","(τριτημόριον, S.) triens, one third of an as, a coin and a weight (about three ounces).  Snh. VIII, 2 ט' בשר (Bab. ed. 70a ת'; Ms. F. ט', in Gemarah טרדימר; Y. Mish. טרת', Gemarah 26a טרט') a triens (worth?) of meat. Ib. 70a (ת') ט' זה וכ' I do not know what this ṭarṭemar means, but judging from R. José doubling the standard for wine, it may be inferred that ṭ. is half a Manah; Y. l. c. ט' חצי ליטרא ṭ. is half a Litra. (V. Zuckerm. Talm. Münzen p. 8)."
12071,τροπαϊκος [sic],"טַרְפְּעִיק,  (טרעפ') טַרְפְּעִיקָא","(corresp. to τροπαϊκος [sic] = Victoriatus) Victoriatus = Quinarius, half a denar (v. Zuck. Talm. Münz. p. 30).  Yoma 35b. Gitt. 45b; Keth. 64a מאי ט' (not טרפעיקין) how much is a T.? Sifré Deut. 294; Yalk. ib. 938.—Pl. טַרְפְּעִיקִין. Keth. V, 7; Tosef. ib. V, 7 (missing in ed. Zuck., Var. טרפקעי; oth. ed. טַרְפְּעִיקִים). | **Editor's Note: Should probably be 'τροπαϊκός' but perhaps without a clear attestation, Jastrow chose to not put an accent on this word."
24490,τροπική,פרוקטו,", prob. a corrupt. for טְרוֹפִּיקִי f. (τροπική, sub. ἡμέρα) the day of the midwinter solstice.  Y. Ab. Zar. I, 39c פ' ראשה של תקופה the festival of tropiké marks the beginning of the solstice period."
28521,τρυπήτης,"*,  *רוֹפִיטוֹן","(ῥοφητόν) (an egg) which can be gulped down, boiled down to the size of a pill.  Y. Ned. VI, 39c bot., expl. טרומיטא; [ῥοφητὸν ὠὸν a lightly boiled egg, S.—Our w. is prob. to be read טרופּין (τρυπῶν) piercing, or טרופיטין (τρυπήτης) borer; v. טְרוֹמִיטָא]."
28521,τρυπῶν,"*,  *רוֹפִיטוֹן","(ῥοφητόν) (an egg) which can be gulped down, boiled down to the size of a pill.  Y. Ned. VI, 39c bot., expl. טרומיטא; [ῥοφητὸν ὠὸν a lightly boiled egg, S.—Our w. is prob. to be read טרופּין (τρυπῶν) piercing, or טרופיטין (τρυπήτης) borer; v. טְרוֹמִיטָא]."
11416,τρυτάνη,"טוּרְטִינִי,  טוּרְטָנִי,  טְרוּטִינִי,  טְרִיטָנִי",", f. (trutina, τρυτάνη, prob. of Semit.  origin, cmp. טְרָא) balance, steel-yard. Sifra K’dosh. Par. 3, ch. VIII במשקל זו טרי' ‘in weight’ (Lev. XIX, 35) that means the trutina. Sabb. 81a וכי ט' יכניס shall a (gold) balance be brought in (to weigh accurately)?; Men. 87b. B. Kam. 119a. B. Bath. 89a ט' (for weighing gold), contrad. to מאזנים. Tosef. Kel. B. Mets. II, 5.—Y. Shek. VI, end, 50b כמין ט' arranged like a steel-yard. Sot. 34a (ref. to מוֹט, Num. XIII, 23) ט' וט' דט' a combination of balancing poles (for four couples of carriers); Y. ib. VII, 21d bot. טוּרְטיּרִין several poles (each carried by two); ט' וטוּרְטוּרֵי טרוטורין a combination &c.—Pl. טוּרְטָנִין. B. Kam. l. c. Ms. R. 2 (v. Rabb. D. S. a. l. note 400)."
11897,τρῶγμα,"טְרָגִימָא,  טְרוֹגִימָא","(τράγημα, τρῶγμα) sweetmeats, dessert (dried fuits &c.).  Pes. 107b … מטביל במיני ט' Ar. (ed. תרג') he may make a luncheon of various sweetmeats. Yoma 79b; Succ. 27a ת'. Tosef. Ber. IV, 4 תרגי' (Var. תרגומה)."
6673,τρωκτή,דּוֹרְקְטִי,"(a perversion of τρωκτή, sub. σταφυλή, v. infra) grape used for dessert, fit for eating but yielding no wine, fig. a woman who has no menstruation.  Nidd. IX, 11. Ib. 64b; Keth. 10b (phonetic etymology) דור קטוע [hence the perversion] a cut-off race (bound to die out). Ib. משפחת ד' a family the women of which have neither menstruation nor symptoms of injured virginity. Y. ib. I, 25a bot. quoting Mish. Nidd. l. c. טְרוֹקְטִי."
11923,τρωκτή,טְרוֹקְטִי,"(τρωκτή, sub. σταφυλή) dessert grapes, yielding no wine.  Yalk. Num. 709 טריק' (corr. acc.)—Trnsf. a woman that has no menstruation. Y. Keth. I, 25a bot.; Nidd. IX, 11 Var. in Hai Gaon, v. דּוֹרְקְטִי."
11927,τρώξιμα,"טְרוֹקְסִימָא,  טְרוֹקְסִימוֹן,  טְרוֹכְסִימוֹן,  (טרק',  טרכ')","(τρώξιμον, τὰ τρώξιμα)  1)whatever can be eaten raw, applied to kitchen vegetables, esp. endive &c. Lev. R. s. 3 אגודה אחת של טרוקסימא (some ed. … מון) a bunch of vegetables.  Y. Pes. IV, 31b, sq. Y. Sabb. VII, 10a טריקס' ed. Krot. (corr. acc.).—Y. Pes. II, 29c top (expl. עולשין); Y. Kil. I, 27a top (some ed. מין …, pl.)—Tosef. Ter. IV, 5 טרקסמן ed. Zuck. (Var. טְרָכְסְמִין, pl.) Tosef. Makhsh. III, 10 טרכ', contrad. to יֶרֶק.—2) (sub. κῆπος) kitchen-garden.  Ber. 35b היו … דרך ט' וכ' (Ms. M. טרסק'; Ms. F. טריבסמון, corr. acc.) used to bring their fruits home (from the field to the barn) by the way of the kitchen-garden (in sight of the house) in order to make them subject to tithes; Gitt. 81a; Yalk. Deut. 938."
11927,τρώξιμον,"טְרוֹקְסִימָא,  טְרוֹקְסִימוֹן,  טְרוֹכְסִימוֹן,  (טרק',  טרכ')","(τρώξιμον, τὰ τρώξιμα)  1)whatever can be eaten raw, applied to kitchen vegetables, esp. endive &c. Lev. R. s. 3 אגודה אחת של טרוקסימא (some ed. … מון) a bunch of vegetables.  Y. Pes. IV, 31b, sq. Y. Sabb. VII, 10a טריקס' ed. Krot. (corr. acc.).—Y. Pes. II, 29c top (expl. עולשין); Y. Kil. I, 27a top (some ed. מין …, pl.)—Tosef. Ter. IV, 5 טרקסמן ed. Zuck. (Var. טְרָכְסְמִין, pl.) Tosef. Makhsh. III, 10 טרכ', contrad. to יֶרֶק.—2) (sub. κῆπος) kitchen-garden.  Ber. 35b היו … דרך ט' וכ' (Ms. M. טרסק'; Ms. F. טריבסמון, corr. acc.) used to bring their fruits home (from the field to the barn) by the way of the kitchen-garden (in sight of the house) in order to make them subject to tithes; Gitt. 81a; Yalk. Deut. 938."
11395,τύπος,טוֹפֵס,"(v. טָפַס; cmp. דָּפוּס, טָפוּס) frame; trnsf. (influenced by Greek τύπος) formula (to be filled out according to occasion).  Y. Ber. I, 3d ט' ברכות וכ' such is the formula of the benedictions; Lev. R. s. 34, end; Y. Sabb. XV, end, 15b טופוס.—Esp. the formula or blank of documents, opp. תורף containing names, dates &c. Y. Gitt. III, beg. 44c כתב תרפו בט' (also בתוֹפֵס) if the writer filled out a blank. B. Mets. 7b; a. fr.—Pl. טוֹפְסִין, constr. טוֹפְסֵי. Y. Gitt. II, beg. 44a פוסל בט' declares illegal deeds of divorce written into ready-made blanks. Gitt. III, 2 הכותב ט' גיטין וכ' he who writes formulas of letters of divorce must leave blanks for the name &c.; a. fr."
11625,τυραννία,"טִירוּנְיָא,  טִירוּנְיָיא,  טִר'","(τυραννία) sovereignty, absolute rule, usurpation (corresp. to h. זְרוֹעַ).  Y. Yeb. VIII, 9d top; Y. Kidd. IV, 65d bot. עיקר ט' וכ' the principal designation of their (the priests’) usurpation lies in the words (Hos. IV, 4). Pesik. R. s. 15; Pesik. Haḥod. p. 52b; Lev. R. s. 23, beg. (ref. to בזרוע, Ps. LXXVII, 16) בטר' with imperial power. Y. Maas. Sh. V, end, 56d אלו שהן באין בט' לפני וכ' those who come before the Lord with power (interch. with בזרוע). Ab. Zar. 3a אין הקב""ה בא בט'וכ' the Lord does not deal despotically with his creatures. Yalk. Deut. 945 היה עולה אצל אביו בט' (Ruth R. introd. במרוצה) came to his father with arrogance."
11623,τύραννος,"*,  *טִירוּנָא,  טִרוּנָא","(τύραννος) imperial, powerful. —Pl. טִירוּנִין. Targ. Y. Deut. XX, 1 (synonym. with גֵּיוְתָנִין)."
7004,ὑακίνθινον,דְּיָקִינְתִּינוֹן,"(ὑακίνθινον, v. preced.) hyacinth-colored.  Esth. R. to I, 6 (quoted as Greek translation of כרפס ib.) יקינטינון Mus. (ed. טיינון, corr. acc.); v. אלטינון."
7003,ὑάκινθος,"דְּיָקִינְתִּין,  דְּיָיקִ'","(ὑάκινθος; די for הי or יי to avoid the use of letters of the Tetragrammaton; Ar. reads ייקינטין) hyacinth, a precious stone.  Ex. R. s. 38, end לוי ד' (not דייקני') Levi was represented on the Highpriests’ breast-plate by a hyacinth (h. ברקת). Y’lamd. to Deut. X, 1, quot. in Ar. המרגליות ויי' (Yalk. ib. 854 דייקוסנין, דייקינטין, corr. acc.) the pearls and hyacinths. Gen. R. s. 79, end (after interpreting ק̇ש̇ט̇ in ק̇ש̇י̇ט̇ה̇, Gen. XXXIII, 19) what function have Yod Hé here? [read:] אלו חליות ד' וזמרגדין שדרכן וכ' (v. ‘Rashi’ a. l. a. Yalk. ib. 134) these are the links of hyacinths and smaragds with which jewelry is decorated, i.e. the vowel letters connecting the consonants, but which also have an allegorical meaning (v. the sentence following: מי כותב וכ')."
7609,ὑδερικόν,הִדְרוֹקָן,"(ὑδρωπικόν or ὑδερικόν, sub. πάθος) dropsy; (חולה) ה' one afflicted with dropsy.  Erub. 41b חיה וחולי מעיים וה' Ms. M. (ed. חיה misplaced, v. Rabb. D. S. a. l. note) a lying-in woman, and sufferers from bowel diseases or dropsy. Ber. 25a; 62b; Bekh. 44b; Tam. 27b. Sabb. 33a (Ms. M. הִדְרָקוֹן); a. e. [Ar. reads everywhere הדרקון.]"
