Unnamed: 0,Greek Entry,Entry,Definition
22764,physiologia,פִיסְיוֹלוֹגְיָה,"physiology. FW [Gk. physiologia (= inquiry into nature), from physiologos (= one who inquires into nature), from physis (= nature; see פִיסִי); and logos (see □לוֹגְיָה).]"
22762,physiologos,פִיסְיוֹלוֹג,physiologist. FW [Gk. physiologos. See פִיסְיוֹלוֹגְיָה.]
22760,physis,פִיסִי,"physical. FW [Formed with suff. □ִי from Gk. physis (= nature), from phyein (= to bring forth, produce, make to grow), from IE base * bheu– * bhū̆– (= to be, exist, grow). See ‘be’ in my CEDEL and cp. פִיסִיקָה.]"
22740,piale,פְּיָלֵי,"flask, broad bowl. PBH [From Gk. piale (= broad, flat bowl), which is of uncertain origin.]"
22910,pilion,פִּלְיוֹן,"felt cap or hat. PBH [Gk. pilion, L. pilleum, pilleus (= a felt cap or hat), which is related to Gk. pilos (= felt), prob. also to L. pila (= ball, playing ball). See ‘pile’ (fine hair) in my CEDEL.]"
23078,pinax,פִּנְקָס,"1) account book, ledger. PBH 2) minute book, notebook. MH [From Gk. pinax (= board, plank; writing tablet; trencher, platter), which is possibly related to Old I. pinākam (= stick, rod). cp. פִּינָךְ, פִּנְכָּא.]"
22650,pithos,פִּטָּס,"cask, tub. PBH [From Gk. pithos (= a large wine jar), which is cogn. with L. fidēlia (= clay vessel; orig. ‘anything tied up together’), fiscus (= woven basket, purse; treasury). See פִיסְקָלִי.]"
22975,plaste,"פְּלַסְתֵּר,  פְּלַסְטֵר","forgery, fraud. PBH [Gk. plaste, plastes (= molder, modeler), hence ‘forger’, from plassein (= to mold, form, model). cp. פּֽלַסְטִי, פּֽלַסְמָה.]"
22887,plateia,פְּלַטְיָה,"wide street, square. PBH [Gk. plateia (odos) (= street; lit.: ‘broad way’), f. of platus (= flat, wide, broad), which is cogn. with Old I. práthati (= spreads out), Avestic p̆ērēpush (of s.m.), L. planta (= sole of the foot), etc. All these words are derivatives of IE base * plāt– (= spread out, broad, flat). cp. פּֽלָטִינָה and first element in פּֽלַטֽפוֹרְמָה.]"
22901,pleonasmos,פְּלֵיאוֹנַזְם,"pleonasm. FW [Gk. pleonasmos, from pleonazein (= to be more than enough, abound, be superfluous), from pleon (= more). See פְּלוּס.]"
22862,ploutokratia,פְּלוּטוֹקְרַטְיָה,"plutocracy. FW [Gk. ploutokratia (= plutocracy), compounded of plutos (= riches), and kratia, from kratos (= strength, power, rule). The first element prob. derives from IE base * pleu– (= to flow), whence also L. pluere (= to rain). See ‘pluvial’ in my CEDEL. For the second element see □קְרַטֽיָה.]"
22320,podagra,פּוֹדַגְרָה,"podagra. PBH [Gk. podagra (= trap for the feet, gout in the feet), compounded of pous, gen. podos (= foot), and agra (= a catching, seizure). For the first element see פֵּדָר. The second element is related to Gk. agreein (= to take, catch), and cogn. with Old I. ār (= defeat). cp. the second element in פֶּלַגְרָה.]"
22700,poietes,פִּיּוּט,"1) invented story, parable, storytelling, poetry, poem. PBH 2) liturgic poetry, hymn, song. MH [Derived from Gk. poietes, but Hebraized in form. Gk. poietes (= one who makes, artificer), derives from poiein (= to make), from IE base *qwei– (= to make). cp. פַּיְטָן. cp. also פּוֹאֶטִיקָה, פּוֹאֶמָה, פּוֹאֶסְיָה, and the second element in אוֹנוֹמָטוֹפֵּיָה and in אֶפּוֹפֵיָה.]"
22307,poietike,פּוֹאֶטִיקָה,"poetry. FW [Gk. poietike, scil. techne (= poetry), f. of poietikos (= capable of making, creative, productive; pertaining to poetry, poetic), from poietos (= made), verbal adj. of poiein (= to make). See פַּיְטָן and cp. פּוֹאֶמָה and פּוֹאֶסְיָה.]"
22393,polemos,"פּוּלְמוֹס,  פֻּלְמוֹס","1) war. PBH 2) polemic. NH [From Gk. polemos (= war), which is related to pelemixein (= to shake, cause to tremble), from IE * pelem–, enlargement of base * pel– (= to shake, swing). cp. ‘polemic’ in my CEDEL and words there referred to. cp. also פּוּלְסָא, פָּפִילְיוֹן and the first element in פּוֹלֵימַרְכוֹס.]"
22378,politikos,פּוֹלִיטִיקָה,"politics. FW [From Gk. politikos (= pertaining to a citizen, political), from polis (= city, state), which is cogn. with Old I. puriḥ (= citadel, city, town).]"
22368,poly,פּוֹלִי□,"(combining form) poly-. FW [Gk. poly, from polys (= much, many), which is cogn. with L. plūs (= more), plūrimus (= most). See פְּלוּס.]"
22371,polyglottos,פּוֹלִיגְלוֹט,"polyglot. FW [Gk. polyglottos (= many-tongued), compounded of polys (= much, many), and glotta (= tongue, language). See פּוֹלִי□ and גְּלוֹסְקָמָא.]"
22374,polygraphos,פּוֹלִיגְרָף,"polygraph. FW [Gk. polygraphos (= writing much), compounded of polys (much, many), and graphos, from graphein (= to write). See פּוֹלִי□ and □גֽרָף.]"
22385,polymarchos,פּוֹלֵימַרְכוֹס,"polemarch. PBH [Gk. polymarchos, compounded of polemos (= war), and archos (= leader, chief, ruler). See פּוּלֽמוּס and אַרְכִי.]"
22389,polyphonia,פּוֹלִיפוֹנְיָה,"polyphony. FW [Gk. polyphonia, from polyphonos (= having many tones), which is compounded of polys (= much, many), and phone (= sound, voice). See פּוֹלִי□ and פוֹנֶטִיקָה. For the ending see suff. □יָה.]"
22382,polytechnos,פּוֹלִיטֶכְנִיּוֹן,"polytechnic. FW [From Gk. polytechnos (= skilled in many arts), which is compounded of polys (= much, many), and techne (= art). See פּוֹלִי□ and טֶכְנַאי.]"
23009,pompe,פֻּמְבֵּי,"pomp, solemnity, ostentation. PBH [Gk. pompe (= a sending; solemn procession), which stands in gradational relationship to pempein (= to send), which is of unknown etymology.]"
22482,porne,פּוֹרְנוֹגְרַפְיָה,"pornography. FW [Lit. ‘a description of prostitutes’, compounded of Gk. porne (= harlot), and graphia (= description of), from graphein (= to write). Gk. porne orig. meant ‘bought, purchased’, and is related to pernemi (= I sell; properly ‘I give for equal value’), priamai (= I buy; properly ‘I take for equal value’), and cogn. with L. pār (= equal), pretium(= price). See ‘pair’ in my CEDEL. cp. פַּלְטֵר.]"
23734,porpe,פרף,"to clasp, fasten. [Denominated from Gk. porpe (= brooch, clasp), which is formed through reduplication and vowel gradation from the stem of peirein (= to pierce through, run through), whence also peron (= pin, brooch, buckle; the fibula), from IE base * per– (= to lead across, drive across, traverse, pierce). See פֶּר□.] | — Qal . פָּרַף 1) he clasped, fastened; PBH 2) he buttoned. NH — Niph.  נִפְרַף 1) was clasped, was fastened; MH 2) was buttoned. NH "
23738,porphura,פָּרְפּוּרִיָּה,"purple robe. PBH [From Gk. porphura (= purple fish, purple dye, purple), which is of uncertain origin. cp. ‘purple’ in my CEDEL.]"
22486,porphyra,פּוֹרְפִירָה,purple garment. NH [From Gk. porphyra (see פָּרְפּוּרִיָּה).]
22651,pous,פִּטְפּוּט,"leg of a tripod. PBH [Of uncertain origin; perhaps reduplication formed from Gk. pous (= foot), for whose etymology see פֶּדָר.]"
23413,pragmateia,פְּרַגְמַטְיָא,"merchandise, wares, goods. PBH [Gk. pragmateia (= prosecution of business). See פְּרַקֽמַטְיָא.]"
23778,pragmateia,"פְּרַקְמַטְיָא,  פְּרַקְמַטְיָה,  פְּרַגְמַטְיָא","wares, goods, merchandise. PBH [Gk. pragmateia (= occupation, business), from pragma (= business), lit. ‘that which is done’, from the stem of prassein, prattein (= to do, effect, acomplish, practice). See פְּרַקֽטִי. For the ending of pragma see suff. ‘–ma’ in my CEDEL.]"
22892,praitorion,פַּלְטֵרִין,"palace PBH [Gk. praitorion, from L. praetārium (= general’s tent), subst. use of the neuter of praetōrius (= belonging to the praetor), from praetor (= leader, chief), for * prae-itor, lit. ‘one who goes before’, from prae (= before), and īre (= to go). See פּֽרֵי□ and אִינִיצֽיָאטוֹר. The change of the first r in praetōrium to l is prob. due to dissimilation.]"
23773,praktikos,פְּרַקְטִי,"practical. FW [From Gk. praktikos (= fit for action, practical), from praktos (= done, to be done), verbal adj. of prassein, prattein (= to do, effect, accomplish, practice), from * prā–ko– (= leading over or beyond), enlarged from IE base * per– (= through, across, beyond). See פֶּרֶ□ and cp. פְּרַקְמַטְיָא.]"
22891,prater,פַּלְטֵר,"1) shopkeeper, esp. seller of baker’s wares. 2) shop, esp. baker’s shop. PBH [From Gk. prater (= seller). See פּוֹרֽנוֹגְרַפְיָה.]"
23471,presbeutes,פְּרוּזְבּוּטְיָא,"assembly of delegates. PBH [From Gk. presbeutes (= ambassador), from presbus (= old, venerable), which stands for * pres-gus, and lit. means ‘he that goes first’. The first element of this compound is related to Gk. paros (= before, aforetime, formerly), and cogn. with L. prae (= before; see פּֽרֵי□). The second element is a derivative of IE base * gwu– (= to go), which is related to base * gwem– (of s.m.).]"
15965,prisma,מִנְסָרָה,"prism. [Formed from נסר (= to saw), with instr. pref. מִ□ and first suff. □ָה. Loan translation of Gk. prisma (= prism), lit.: ‘something sawn off’.]"
23610,prisma,פְּרִיזְמָה,"prism. FW [Gk. prisma (= something sawn off, prism), from prisein (= to saw). For the ending of Gk. prisma see suff. ‘-ma’ in my CEDEL.]"
23440,pro,פְּרוֹ□,"pro- (of Greek origin meaning ‘before, forward’). FW [Gk. pro–, from pro (= before). See פְּרוֹ□ I and cp. פְּרוֹטוֹ□.]"
23448,problema,פְּרוֹבְּלֵימָה,"problem. FW [Gk. problema (= discussion, problem; lit. ‘something thrown forward’), from proballein (= to throw forward), from pro (= before; see פְּרוֹ□ II) and ballein (= to throw, cast). See בַּלִּיסְטִיקָה.]"
23449,problematicos,פְּרוֹבּֽלֵימָתִי,"problematic(al). FW [Gk. problematicos (= pertaining to a problem), from problema (= problem). See פְּרוֹבּֽלֵימָה and suff. □ִי.]"
23451,problematikos,פְּרוֹבְּלֵימָתִיקָה,"problems. FW [From Gk. problematikos (= pertaining to a problem), from problema (= problem). See פּֽרוֹבְּלֵימָה. For the Gk. ending – atikos see suff. ‘–atic’ in my CEDEL.]"
1914,prochoos,אֲפַרְכֶּֽסֶת,"hopper, funnel; auricle. PBH [This word prob. meant orig. ‘a vessel for pouring out’ and was formed with prosthetic אֲ□ from Gk. prochoos (= a vessel for pouring out, jug, pitcher) from prochein (= to pour out), which is formed from pro (= before, toward), and chein (= to pour). See פְּרוֹ□ II. See also ‘chyle’ in my CEDEL.]"
23435,proedrion,פַּרְהֶדְרִין,"council. PBH [Gk. proedrion, lit.: ‘a sitting in front’, from pro (= before; see פְּרוֹ□ II), and edra (= a seat), which stands for * sedrā and is cogn. with L. sedēre (= to sit). See אַכְסַדְרָה and cp. סַנְהֶדְרִין.]"
23452,prognosis,פְּרוֹגְנוֹזָה,"prognosis. FW [Gk. prognosis (= foreknowledge), from the stem of progignoskein (= to know beforehand), from pro (= before; see פְּרוֹ□ II), and gignoskein (= to know). See גְּנוֹסְטִיקָה.]"
23453,programma,פְּרוֹגְרַמָּה,"program(me). FW [Gk. programma (= public notion), from the stem of prographein (= to write before, write in public), from pro (= before; see פּֽרוֹ□ II) and graphein (= to write). See □גְרָף.]"
23454,programma,פְּרוֹגְרַמָּתִי,programmatic(al). FW [From Gk. programma (= public notion). See פְּרוֹגְרַמָּה. For the ending of פּֽרוֹגְרַמָּתִי see first suff. ‘–atic’ in my CEDEL.]
23501,prologos,פְּרוֹלוֹג,"prologue. FW [Gk. prologos (= a speech beforehand, a prologue), from pro (= before, for; see פְּרוֹ□ II), and logos (= speech). See לוֹגוֹס and cp. אֶפִּילוֹג.]"
23527,prophylaktikos,פְּרוֹפִילַקְטִי,"prophylactic (medicine). FW [Gk. prophylaktikos, from prophylassein (= to guard against, ward off), from pro- (= before, for; see פְּרוֹ□ I), and phylassein (= to watch, guard), which is of uncertain origin. cp. פּֽרוֹפִילַקְטִיקָה.]"
23528,prophylaktikos,פְּרוֹפִילַקְטִיקָה,prophylaxis (medicine). FW [From Gk. prophylaktikos. See פְּרוֹפִילַקְטִי.]
23472,pros boule bouleuton,פְּרוֹזְבּוּל,"‘prosbul’ (a declaration made in court, before the execution of a loan, to the effect that the law requiring the release of debts upon the entrance of the Sabbatical year shall not apply to the loan to be transacted). PBH [Prob. shortened from Gk. pros boule bouleuton (= before the assembly of councillors), from pros (= toward, to, against, before, in presence of), dative of boule (= counsel, deliberation, assembly), and gen. pl. of bouleutes (= councillor), from bouleuein (= to take counsel), from boule.]"
23516,prosodia,פְּרוֹסוֹדְיָה,"prosody. FW [Gk. prosodia (= a song sung with accompaniment), from pros (= toward, to, against; at, hard by, near), and ode (= song).]"
23754,prosopon,פַּרְצוּף,"1) face. PBH 2) personification, characterization. NH [Gk. prosopon (= face, countenance, person), whence also Aram. פַּרְצוּפָא, Syr. פַּרְצוֹפָא. Gk. prosopon lit. means ‘that which is toward the eyes’, from pros (= toward, to, against), and ops (= eye, face), which derives from IE base * ōgw–, a collateral form of base * oqw (= eye; to see). See פְּרוֹזְבּוּל and אוֹפְּטִי and cp. the second element in צִיקְלוֹפּ.]"
23473,prostada,פְּרוֹזְדוֹר,"corridor, vestibule. PBH [The correct reading is פּֽרוֹזְדוֹד, a word borrowed from Gk. prostada, accusative of prostas (= vestibule, porch, portico). Gk. prostas derives from the stem proistanai (= to stand before). See ‘post’ (pillar) in my CEDEL and cp. פְּרוֹ□ II and סְטָטִי.]"
23479,proto,פְּרוֹטוֹ□,"(before a vowel פְּרוֹט□) pref.  FW proto–, or prot– (combining form meaning ‘first’). [Gk. proto–, prot–, from protos (= first), prob. contraction of proatos, superlative of pro (= before). See פְּרוֹ□ II and cp. פְּרוֹטוֹן.]"
23484,protokollon,פְּרוֹטוֹקוֹל,"protocol. FW [Late Gk. protokollon (= the first leaf glued to the papyrus roll), which is compounded of Gk. plotos (= first), and kolla (= glue). cp. ‘collo-’ in my CEDEL and words there referred to.]"
23481,protome,פְּרוֹטוֹמָה,"protoma. FW [Gk. protome (= head of a decapitated animal), lit.: ‘something cut off’, from the stem of protemnein (= to cut off in front), from pro (see פְּרוֹ□ II), and temnein (= to cut). See ‘tome’ in my CEDEL.]"
23480,prototypos,פְּרוֹטוֹטִיפּוּס,"prototype. FW [Gk. prototypos (= original, primitive), from protos (= first), and typos (= blow, impress, model, pattern). See פְּרוֹטוֹ□ and טִיפּוּס.]"
28824,psalmos,שַׁלְמוֹנִית,"‘shalmonith’, name of a kind of ‘selihah’. MH [Of uncertain origin. It is possibly Hebraization of Gk. psalmos (= psalm), whence also JAram. פִּזְמָא (= liturgical hymn). See פזם and פִּזְּמוֹן. For the ending of שַׁלְמוֹנִית see suff. □ִית.]"
23173,psephos,פְּסֵיפָס,"1) cut and polished stone, mosaic. 2) cube, die. 3) check (in garment), stripe. PBH [Gk. psephos (= small stone, pebble, used in counting or voting), related to psammos (= sand), and cogn. with L. sabulum (= sand), Old Eng. sand, etc. (= sand). cp. מֽפֻסְפָּס and the second element in פָּלִימְפְּסֶסֽט.]"
23136,pseudo,פְּסֵידוֹ□,"pseudo- (combining form). FW [Gk. pseudo, from pseudas (= lie, falsehood), from pseudein (= to cheat by lies).]"
23157,psychikos,פְּסִיכִי,"psychic. FW [Gk. psychikos (= of life, of the soul, spiritual), from psyche (see פְּסִיכוֹ□) and suff. □ִי.]"
23142,psycho,פְּסִיכוֹ□,"psycho (combining form). FW [Gk. psycho, from psyche (= breath, life, spirit, soul, mind), from psychein (= to breathe, blow; to make cold), which is cogn. with Old I. bhas– (of s.m.). cp. פְּסִיכִי, פְּסַכֽתֵּר and the first element in פּֽסִיכֽרוֹמֶטֶר. For the sense development of Gk. psyche cp. נֶפֶשׁ.]"
23182,psykter,פְּסַכְתֵּר,"a large pot. PBH [Gk. psykter (= wine cooler), from psychein (= to breathe, blow; to make cold). See פְּסִיכוֹ□.]"
23410,pterix,פַּרְגִּית,"chick, young bird. PBH [Together with Syr. פַּרוּגָא (= chick, young bird), prob. borrowed from Gk. pterix (= wing, winged creature, bird), which is related to pteron (= feather wing). These words derive from * pt, zero degree of IE base * pet- (= to fly, fall upon), whence Gk. petesthai (= to fly). See ‘feather’ in my CEDEL.]"
22733,pylon,פִּילוֹן,"gateway. PBH [From Gk. pylon (= gateway to a temple or another building), from pyle (= gate), which is of uncertain origin.]"
22797,pyramis,פִּירָמִידָה,"pyramid. FW [From Gk. pyramis, gen. pyramidos, which was prob. formed through metathesis from Old Egypt. pimar.]"
3358,pyrgos,בֻּרְגָּן,"turret, military post, inn for travelers. PBH [Loan from Aram. בּוּרְגַן, בּוּרְגֽנָא, from Gk. pyrgos (= tower) — whence L. burgus (= castle, fort), — which was borrowed from some other IE language, perhaps Pelasgian, and related to Ger. burg (= city, tower), and Eng. borough. See ‘borough’ in my CEDEL.]"
22799,python,פִּיתוֹם,"ventriloquist. PBH [From Gk. python (= familiar spirit), from Phython (= a prophet inspired by Apollo). This name is prob. identical with python, name of the serpent slain by Apollo. See פִּיתוֹן.]"
22800,python,פִּיתוֹן,"Python (a genus of snakes). FW [From Gk. python, name of the serpent slain by Apollo, which is prob. related to the place name Pytha. cp. פִּיתוֹם.]"
27363,rhapsodia,רַפְסוֹדְיָה,"rhapsody. FW [Gk. rhapsodia (= epic poem, recitation of epic poetry), from rhapsodos (= rhapsodist), which is compounded of rhaptein (= to sew, weave; to compose songs), and ode (= song). See אוֹדָה.]"
26940,rhetor,רֶטוֹרִי,"rhetorical. FW [Formed with suff. □ִי from Gk. rhetor (= public speaker, orator, rhetor), which is related to rhema (= word; lit.: ‘that which is spoken’), and to eiro (= I say, speak), eiron (= dissembler; lit.: ‘sayer’, i.e. one who speaks in order to hide his thoughts), eironeia (= irony). See אִירוֹנְיָה and cp. פַּרְהֶסֽיָא.]"
26941,rhetorike,רֶטוֹרִיקָה,"rhetoric. FW [Gk. rhetorike, f. of rhetorikos (= fit for a public speaker or public speaking, oratorical; rhetorical), from rhetor. See רֶטוֹרִי. For the ending of rhetorikos see subst. suff. ‘–ic’in my CEDEL.]"
27003,rheumatismos,רֵימָטִיזְם,"rheumatism. FW [Gk. rheumatismos, from rheumatizesthai (= to suffer from a flux), from rheuma (= that which flows; discharge, flux, rheum), from the stem of rheein, rhein (= to flow), from IE base * sreu– (= to flow). See רִיתֽמוּס and suff. □ִיזְם.]"
27040,rhythmikos,רִיתְמִיקָה,"rhythmics. FW [Formed from Gk. rhythmikos (= rhythmic), from rhythmos. See רִיתֽמוּס.]"
7112,rododaphne,הַרְדּוּף,"Nerium oleander (botany). PBH [Together with Syr. הַרְדּוּף, borrowed from Gk. rododaphne (= Nerium oleander; lit.: ‘rose laurel’), from rodon (= rose) and daphne (= laurel). See וֶרֶד and דַּפְנָא and cp. הַרְדּוּפְנִין.]"
7113,rododaphne,הַרְדּוּפְנִין,Scorzonera (botany). PBH [From Gk. rododaphne. See הַרֽדּוּף.]
26782,romboeides,רוֹמְבּוֹאִיד,"rhomboid. FW [Gk. romboeides (= rhomboid), lit. ‘resembling a rhomb’, from rombos (= rhomb), and oeides (= like), from eidos (= form, shape). See רוֹמֽבּוּס and אִידֵאָה.]"
26783,rombos,רוֹמְבּוּס,"rhombus. FW [Gk. rombos (= a spinning top, wheel, rhombus), which is related to rembein (= to turn round, roll about), from IE base * wremb–, a nasalized form of base * wer-b- (= to turn, twist, bend); so called for its resemblance to a spinning top. cp. the first element in רוֹמְבּוֹאִיד.]"
26825,rykane,רוֹקָנִי,"plane (tool). PBH [Gk. rykane, of unknown origin.]"
20356,sabbateion,סַמְבַּטְיוֹן,"‘Sambation’ — name of a legendary river. PBH [From Gk. sabbateion, lit.: ‘the place where the sabbath (= sabbaton) is observed’. See שַׁבָּת.]"
27844,sabbaton,שַׁבָּת,"1) day of rest, Sabbath. 2) week, i.e. the seven days from Sunday to Sabbath (the JAram. and Syr. loan words also have both meanings: ‘Sabbath’, and ‘week’; cp. also Gk. sabbaton and sabbata, which also have both these meanings). 3) feast, festival. 4) of years, i.e. a period of seven years. 5) the Sabbathical year, ‘shemittah’. 6) ‘Sabbath’, name of the first Mishnah and Talmud tractate of the order מוֹעֵד. PBH [Derived from שׁבת and lit. meaning ‘day of rest’. Aram.–Syr. שַׁבְּתָא, Arab. sabt, Ethiop. sanbat, are Heb. loan words. So are Gk. sabbaton (whence L. sabbatum, It. sabato, Old Provençal–Catalan dissapte, Spanish–Portuguese sábado, Serbo–Croatian subota, Czech and Slovak sobota, Russ. subbóta, etc.), and its Gk. vulgar var. sambaton, whence VL sambatum, Rumanian sîmbǎtǎ, Old Slavic so̧bota, Hungarian szombat (= Saturday), and sambatīdiēs (= the day of Sabbath), whence Old Fren. sambe-di, whence Fren. samedi (= Saturday), and prob. through the medium of the Gothic — the first element in Old High Ger. sambaz-tac, middle High Ger. samez-tac, Ger. Samstag (= Saturday). However, also Akka. shabbatu, shappatu, and Egypt. smdt, in the sense ‘15th day of the month’ (but not in the meaning ‘7th day of the week’, nor in that of ‘7th or 14th day of the month’, as supposed by many scholars), are borrowed from ancient Hebrew. As shown by the above facts, the name שַׁבָּת and the idea it conveys are of Hebrew origin.]"
19763,sagaris,סִגָּרוֹן,"arm bearer. PBH [Prob. traceable to Gk. sagaris (= weapon), a foreign word of uncertain etymology. It is possibly related to L. sagitta (= arrow). See ‘Sagitta’ in my CEDEL.]"
19718,sagos,סָגוֹס,"coarse, woolen blanket. PBH [Gk. sagos, from L. sagus, a secondary form of sagum, a word of Gaulish origin; prob. related to Lithuanian sagis (= traveling dress of Lithuanian women). cp. ‘sagum’ in my CEDEL. cp. סָגִין.]"
29355,sakkos,שַׂק,"1) sack, bag. 2) sackcloth. [Related to JAram.–Syr. סַקָּא, Egypt.–Aram. שקקן (pl.), Ethiop. shaqq, Akka. shaqqu (= sack). Egypt. saq (= waistband), Coptic sok, Gk. sakkos, (whence L. saccus, which was borrowed by most European languages), are of Heb. origin. See ‘sack’ in my CEDEL.]"
20336,salpinx,"סַלְפִּיד,  סַלְפִּינוֹס",trumpet. PBH [Gk. salpinx (= trumpet).]
28114,sampsychon,שׁוּמְשׁוּק,"wild marjoram. PBH [From Gk. sampsychon (= marjoram), a foreign word, whence also Arab. sumsuq, samsaq (of s.m.).]"
20437,sandalarius,סַנְדְּלָר,"1) sandal maker. PBH 2) shoemaker. NH [Gk. sandalarius, from sandalon. See סַנְדָּל I and cp. suff. □ָר.]"
20433,sandalion,סַנְדָּל,"sandal. PBH [Gk. sandalion, dimin. of sandalon, a word from Asia Minor (whence also Pers. sandal), orig. meaning ‘shoe of the Lydian god Sandal’).]"
20598,sappheiros,סַפִּיר,"sapphire; Lapis Lazuli. [From Old I. sani-prijám (= sapphire), lit.: ‘dear to Saturn’, from Sani (= Saturn), and prija’ḥ (= dear). See ‘free’ in my CEDEL. Gk. sappheiros (= sapphire), whence L. sapphīrus, is a Heb. loan word; see ‘sapphire’ in my CEDEL. cp. Aram. סַנֽפִּירִינוֹן.]"
20845,sarkophagos,סַרְקוֹפָג,"sarcophagus. FW [Gk. sarkophagos (n.) (= coffin), from sarkophagos (adj.) (= eating flesh), from sarx (= flesh) and phagein (= to eat), which derives from IE base bhag- (= to distribute, share out). In ancient Greece coffins were made of a kind of limestone that consumed the flesh of the body enclosed.]"
20778,saros,סָרוֹס,"saros (the number 3600; 3600 years). FW [Gk. saros, from Akka. shāru.]"
1663,schedia,אַסְדָּה,"raft. PBH [Of uncertain origin. The derivation of this word from L. esseda (= two-wheeled war chariot) must be rejected for semantic reasons. There is more probability in the assumption that אַסְדָּה comes from Gk. schedia (= raft). Gk. schedia is of uncertain origin. It means perhaps lit. ‘that which is held together’, and derives from schein (= to hold). See אַסְכּוֹלָה.]"
20236,schema,סְכֵימָה,"scheme. FW [Gk. schema (= form, shape, figure, the nature of a thing). cp. ‘scheme’ and ‘hectic’ in my CEDEL. cp. also אַסְכּוֹלָה, אַכֽסְרָה, סְכוֹלַסֽטִיקָה, סְקִיצָה.]"
20224,scholastikos,סְכוֹלַסְטִיקָה,"scholastics, scholasticism. FW [From Gk. scholastikos (= having leisure; devoting one’s leisure to learning, learned), from schole (= leisure, spare time; leisure devoted to learning; place of learning, school).]"
1707,schole,אַסְכּוֹלָה אִיסְכּוֹלֵי,"1) school. 2) system. NH. [Gk. schole, resp. L. schola (= leisure, spare time; leisure devoted to learning; place of learning, school), which is formed from sche-, stem of echein (= to have, hold, possess), from IE base *segh- (= to hold in one’s power, to have), whence also schema (= form, shape). See סֽכֵימָה and cp. אַסֽדָּה in this dictionary. cp. also אֶשְׁכּוֹלוֹת.]"
2262,schole,אֶשְׁכּוֹלוֹת,"schools. PBH [Formed with prosthetic אֶ□ from Gk. schole (= school; see אַסֽכּוֹלָה). However, the Mishnah explains אֶשְׁכּוֹלוֹת as the pl. of אֶשְׁכּוֹל I (= grape cluster, grape), and applies it figuratively to scholars, and the Talmud explains אֶשְׁכּוֹל in our Mishnah folk-etymologically as a contraction of אִישׁ שֶׁהַכֹּל בּוֹ, ‘a man in whom there is everything’.]"
20168,seismo,סֵיסְמוֹ□,combining form meaning ‘of an earthquake’ or ‘connected with an earthquake’. FW [Gk. seismo- from seismos (= earthquake).]
20172,seismos,סֵיסְמִי,seismic. FW [From Gk. seismos (= earthquake). See סֵיסְמוֹ□ and suff. □ִי.]
20118,semeion,סִימָן,"1) sign, mark, signal. PBH 2) mnemonic sign. PBH 3) paragraph. MH [From Gk. semeion, whence also Aram. סִימָנָא, Arab. sīmā (= sign, mark). Gk. semeion derives from sema (= sign), which is cogn. with Old I. dhīḥ, dhyānaḥ (= thought). See ‘dhyana’ in my CEDEL. and cp. ‘semeio’ ibid. cp. also סֵימַנְטִיקָה, סִיסְמָה, נִסְמָן, אֲסִימוֹן, סִמְטָא II and the second element in סֶמָפוֹר.]"
19748,signon,סִגְנוֹן,"1) sign, ensign, banner. PBH 2) style. PBH 3) form, way. NH PBH [From Gk. signon, L. signum (= mark, token, sign), which is prob. related to secāre (= to cut). See ‘section’ in my CEDEL and cp. קוֹנְסִיגְנַצְיָה.]"
29419,siklos,שֶֽׁקֶל,"1) a weight, shekel (orig. ‘weight’). 2) name of a coin. 3) annual Temple tax. PBH 4) annual membership due to the Zionist organization. NH 5) official Heb. name of the Israeli pound. NH [Borrowed from Akka. shiqlu, which derives from shaqālu (= to weigh). cp. BAram. תְּקֵל, JAram. תִּקְלָא, Egypt.-Aram. שׁקל, Ugar. tql (= shekel), Syr. תְּקָלָא (= weight, mass, bulk), Arab. thaql (= load), Gk. siklos (name of an Old Persian coin, which is a Heb. loan word). See ‘siglos’ in my CEDEL.]"
26256,sikuos,קִשּׁוּא,"1) cucumber (a hapax legomenon in the Bible, occurring Num. 11:5). 2) gourd, vegetable marrow. [Related to MH קָשׁוּת, Syr. קַשׁוּתָא, Punic kissou, Arab. quththā, qiththa, Ethiop. pl. qweswāt, Akka. qishshu (= cucumber). Gk. sikuos (= cucumber) is a Heb. loan word. See ‘Sicyos’ in my CEDEL.]"
20188,siphon,סִיפוֹן,"FW [FromGk. siphon (= pipe, tube), which is of uncertain etymology. cp. סִמְפּוֹן I.]"
20407,siphon,סִמְפּוֹן,"bronchial tube. PBH [From Gk. siphon (= pipe, tube), which is of uncertain etymology. cp. סִיפוֹן.]"
20099,sitones,"סִיטוֹן,  סִיטוֹנַאי","resp. NH (pl. סִיטוֹנוֹת, סִיטוֹנִים, resp. סִיטוֹנָאִים) wholesale merchant, wholesaler. PBH [Gk. sitones (= buyer of corn), from sitos (= wheat, corn, grain, meal, flour, bread), which is of uncertain origin.]"
20726,skeptikos,סְקֶפְּטִי,"skeptical. FW [Gk. skeptikos (= inquiring, thoughtful, doubting), related to skeptomai (= I look closely at). See סְפֶּצְיָאלִי and cp. □סְקוֹפּ. cp. also סְקֶפְּטִיּוּת, סְקֶפְּטִיצִיזְם.]"
