Unnamed: 0,Greek Entry,Entry,Definition,ID
20716,sklerosis,סְקְלֶרוֹסִיס,"sclerosis (medicine). FW [Medical L. sclerōsis, from Gk. sklerosis (= a hardening), from skleros (= hard), which is related to skellein (= to dry up, parch). See ‘shallow’ in my CEDEL.]",1604
17205,skopein,מַקְרוֹסְקוֹפִּי,"macroscopic. FW [Compounded of מַקְרוֹ□ and Gk. skopein (= to look at, examine). See סְקֶפְּטִי.]",1605
29435,skopelos,שׁקף,"to overhang; to look out and down. [Aram.–Syr. שֽׁקִיפָא (= rocky pinnacle, rock), Arab. saqf (= ceiling, roof; sky), saqafa (= he ceiled, roofed). For the sense development of שׁקף I cp. Arab. ’ashrafa (= he overtopped, overlooked), from sharufa (= was high), iṭṭala‘a (= he looked down upon), from ṭala‘a (= he rose), and Gk. skopelos (= high rock, peak), which is related to skopein (= to look at, examine).] — The Qal occurs only in the act. part. (see שָׁקוּף). | — Niph.  נִשְׁקַף 1) he leaned over, overhung; 2) he looked down. — Pi.  שִׁקֵּף 1) he made transparent, made visible; 2) it reflected, mirrored. — Pu.  שֻׁקַּף 1) was made transparent, was made visible; 2) was reflected (said of light), was mirrored. — Hith.  הִשְׁתַּקֵף 1) was made transparent, was made visible; 2) was reflected, was mirrored. — Hiph.  הִשְׁקִיף 1) he looked down upon; 2) he considered, pondered, meditated; PBH 3) he reviewed. NH — Hoph.  הֻשֽׁקַף was considered, was visible, appeared. — Pi.. (see . שׁקפף ). ",1606
15234,skopion,מִיקְרוֹסְקוֹפּ,"microscope. FW [Modern L. mīcroscopium (lit. ‘an instrument for examining small objects’), compounded of mīcro- and Gk. skopion, from skopein (= to look at, examine). See מִיקְרוֹ□ and סְקֶפּֽטִי.]",1607
20705,skopion,□סְקוֹפּ,"scope (combining form used to denote an instrument for examining with the eye as in מִיקְרוֹסְקוֹפּ). FW [Gk. skopion, from skopein (= to look at, examine, survey), from skopos (= watcher, examiner, spy, scout), which stands in gradational relationship to skeptomai (= look closely at, look carefully at). See סְפֶּצְיָאלִי and cp. the second element in הוֹרוֹסְקוֹפּ.]",1608
30999,skopion,תֶּרְמוֹסְקוֹפּ,"thermoscope. FW [Modern L. thermoscopium, compounded of תֶּרְמוֹ□ and Gk. skopion; see סְקוֹפּ.]",1609
28630,skynion,שְׁכַנְיָה,"epithet for one with long eyelashes. PBH [From Aram. שְׁכִינָא, שִׁיכֽנָא (= eyelash), from Gk. skynion (= skin above the eyes, eyelashes), which is of unknown origin.]",1610
668,smaragdos,אִזְמָדַגְדְּ,emerald. PBH [Formed with prosthetic א from Gk. smaragdos which itself is of Sem. origin. See בָּרֶקֶת.],1611
8618,smargados,זְמָרַגְדְּ,"emerald, smaragd. PBH [From Gk. smargados, which is of Semitic origin. See בָּרֶקֶת.]",1612
28933,smeri,שָׁמִיר,"1) smiris corundum, adamant, diamond, emery (in the Bible occurring only Jer. 17:1; Ezek. 3:9; Zech. 7:12). 2) ‘shamir’ (a legendary worm or stone created on the Sabbath eve that could cut any stone). [Related to Syr. שָׁמִירָא (= adamant; emery), Arab. sammūr. שָׁמִיר II is prob. a special sense development of שָׁמִיר I and properly denotes orig. a thorn or prickle used as a point for engraving. cp. Jer. 17:1: חַטַּאת יְהוּדָה כְּתוּבָה בְּעֵט בֵּרְזֶל בְּצִפֹּרֶן שָׁמִיר, ‘The sin of Judah is written with a pen of iron, and with the point of a diamond’. Gk. smiris (= emery powder) — whence Gk. smeri, whence It. smeriglio, whence Fren. émeri, whence Eng. emery — is prob. borrowed from שָׁמִיר II. cp. ‘emery’ in my CEDEL.]",1613
15224,smikros,מִיקָה,"mica (mineralogy). FW [L. mīca (= crumb), from smīk-ā, cogn. with Homeric Gk. smikros, mikros (= small), from IE base smē(i)k-, smīk- (= ground grain; ground down, pulverized), enlargement of smē- (= to smear, rub). cp. מִיקְרוֹ□. The sense development of Fren., Eng., etc. mica and Heb. מִיקָה, was influenced by L. micāre (= to glisten).]",1614
667,smile,אִזְמֵל,"cutting tool, knife. PBH [Formed from prosthetic א□ from Gk. smile (= cutting tool, chisel, knife — whence also Syr. זְמֶלְיָא, זְמַלְיָא — which derives from IE base *smēi-, *smī- (= to carve, cut). (See ‘smith’ in my CEDEL). Arab. ’izmīl (= shoe-knife) is a Syr. loan word.]",1615
28933,smiris,שָׁמִיר,"1) smiris corundum, adamant, diamond, emery (in the Bible occurring only Jer. 17:1; Ezek. 3:9; Zech. 7:12). 2) ‘shamir’ (a legendary worm or stone created on the Sabbath eve that could cut any stone). [Related to Syr. שָׁמִירָא (= adamant; emery), Arab. sammūr. שָׁמִיר II is prob. a special sense development of שָׁמִיר I and properly denotes orig. a thorn or prickle used as a point for engraving. cp. Jer. 17:1: חַטַּאת יְהוּדָה כְּתוּבָה בְּעֵט בֵּרְזֶל בְּצִפֹּרֶן שָׁמִיר, ‘The sin of Judah is written with a pen of iron, and with the point of a diamond’. Gk. smiris (= emery powder) — whence Gk. smeri, whence It. smeriglio, whence Fren. émeri, whence Eng. emery — is prob. borrowed from שָׁמִיר II. cp. ‘emery’ in my CEDEL.]",1616
17040,smo,מָקוּלָטוּרָה,"1) waste sheets. 2) cheap literature. FW [Fren. maculature, from maculer (= to stain, maculate), from L. maculāre (= to cover with spots, stain), from macula (= spot, mark, stain, blot, mesh), which prob. derives from IE base smē(i)- (= to rub), whence also Gk. smo, smen (= to anoint, smear, rub, wipe, cleanse). See ‘macula’ and ‘-ure’ in my CEDEL.]",1617
20106,solen,סִילוֹן,"1) duct, pipe. PBH 2) stream. PBH 3) jet plane, jet (shortened from מְטוֹס סִילוֹן). NH [From Gk. solen (= pipe, channel), which is of uncertain origin.]",1618
19893,soleneidos,סוֹלֶנוֹאִיד,"solenoid (electricity). FW [Fren. solénoïde, from Gk. soleneidos (= pipe-shaped), from solen (= pipe, channel), and eidos (= form, shape). For the first element see סִילוֹן, for the second see אִידֵאָה.]",1619
19924,sophisma,סוֹפִיזְם,"sophism. FW [Gk. sophisma, from the stem of sophizein (= to make wise, instruct), from sophos (= clever, skilled, prudent, cunning, learned, wise), which is of uncertain origin. For the ending see suff. □ִיזְם. cp. סוֹפִיסְט. cp. also the second element in תֵּיאוֹסוֹפְיָה.]",1620
19925,sophistes,סוֹפִיסְט,"sophist. FW [Gk. sophistes (= a clever, skillful, wise man; one who gave lessons in grammar, rhetoric, etc. for money, a quibbler), from the stem of sophizein. See סוֹפִיזְם and suff. □ִיסְט.]",1621
19851,soudariom,סוּדָר,"1) scarf, shawl. PBH 2) sweater. NH [Back formation from supposed pl. סוּדָרִין, a word borrowed from Gk. soudariom, from L. sūdārium (= handkerchief), lit.: ‘cloth for wiping off perspiration’, from sūdor (= sweat, perspiration). L. sūdor derives from IE base sweid-, swoid-, swid- (= to sweat). See ‘sweat’ in my CEDEL and cp. ‘sudarium’ ibid.]",1622
28196,souson,"שׁוֹשָׁן,  שׁוּשָׁן","lily. [Some scholars identify שׁוֹשָׁן with the lotus, others with the ranunculus Asiaticus, still others with the cyperus papyrus. [Related to Aram. שׁוּשַׁנֽתָּא (whence Ugar. ṯwṯ, Arab. sausan, VArab. sūsan), Akka. sheshanu (= lily), Syr. shishno (= butomus flowers). Several scholars derive these words from Egypt. sshshn and sshn, Coptic shōshen (= big flower; lotus). According to others the above words go back to Akka. shushu (= six-sided), shishshu (= sixth). Gk. souson, whence L. Susanna, are Sem. loan words.]",1623
20628,spasmos,סְפַּסְמָה,"spasm. FW [Gk. spasmos (= spasm, convulsion), from span (= to draw, tearn tear out), from IE base spe (= to draw, span, stretch, extend). See ‘space’ in my CEDEL.]",1624
20614,speira,סְפִּירָלִי,"spiral. FW [L. spīrālis, from spīra (= coil, twist), from Gk. speira (of s.m.), whence speirama (= coil, twist). For the L. ending - ālis see adj. suff. ‘-al’ in my CEDEL. For the ending □ִי see suff. □ִי in this dictionary.]",1625
24621,speira,צְפֵירָה,"troop of soldiers; cohort. PBH [From Gk. speira (= coil, twist; something twisted or wound; cohort). See ‘spire’ in my CEDEL. For sense development cp. L. manipulus (= handful; bundle; company of soldiers, maniple).]",1626
1521,sperma,אֶנְדוֹסְפֶּרְם,"endosperm. FW [Eng. endosperm, compounded of endo- (= within), and sperm. The first element derives from Gk. endo-, from endon (= within; lit.: ‘in the house’) from en (= in) and the base of domos (= house); see ‘dome’ (a building) in my CEDEL. The second element derives from Gk. sperma (= seed, germ, sperm); see ‘sperm’ in my CEDEL.]",1627
20600,sphaira,סְפֵירָה,"1) ball. PBH 2) sphere, any of the ten potencies or agencies of the divine manifestation (a term of the ‘Kaballah’). MH 3) environment. NH [From Gk. sphaira (= ball, globe, sphere), which is of uncertain origin. cp. the second element in אַטְמוֹסְפֵירָה, טְרוֹפּוֹסְפֵירָה, יוֹנוֹסְפֵירָה, סְטְרָטוֹסְפֵירָה, פוֹטוֹסְפֵירָה.]",1628
22350,sphaira,פוֹטוֹסְפֵירָה,"photosphere. FW [Lit. ‘ball of light’, compounded of פוֹטוֹ□ and Gk. sphaira (= ball). See סְפֵירָה.]",1629
1781,sphendone,"אֲפוּנְדָּה,  אֲפֻנְדָּה","money belt. PBH [Formed with prosthetic אֲ□ from L. funda (= sling; casting net; purse), which is perhaps cogn. with, or derives from, Gk. sphendone (= sling). L. funda was influenced in form by L. fundere (= to pour, shed). See ‘sphendone’ in my CEDEL.]",1630
20601,spheroeides,סְפֵירוֹאִיד,"spheroid. FW [Late L. sphaeroeidēs, from Gk. spheroeides (= spherical), which is compounded of sphaira (= sphere), and oeides (= like), from eidos (= form, shape). See אִידֶאָה.]",1631
20591,sphinx,"סְפִינְכְּס,  סְפִינְקְס","Sphinx. FW [Gk. sphinx (= sphinx; rapacious person; lit. meaning ‘she that binds’, or ‘she that strangles’). See ‘sphincter’ in my CEDEL and cp. ‘Sphinx’ ibid.]",1632
20545,sphongos,סְפוֹג,"sponge, any absorbent material. PBH [From Gk. sphongos, spongos, which is borrowed from an unknown source.]",1633
1729,sphyraina,אַסְפִירְנָה,"Sphyraena (a genus of pikelike fishes). FW [Modern L., from L. sphyraena (= a kind of seafish), from Gk. sphyraina (= hammer fish), from sphyra (= hammer), which is related to sphyron (= ankle), spairein (= to move convulsively), from IE base *(s)p(h)er- (= to move convulsively). See ‘spurn’ in my CEDEL and cp. ‘Sphyraena’ ibid.]",1634
1731,splenion,אַסְפְּלָנִית,"plaster, compress. PBH [A hybrid formed with the Heb. suff. □ִית from Gk. splenion (= compress of linen laid on a wound; orig.: ‘compress laid on the spleen’), from splen (= milt, spleen), which stands for splegch and is related to splagcha (= the inward parts). The אַ□ in אַסְפְּלָנִית is prosthetic (see א□).]",1635
29224,Spodos,שַׁפּוּד,"1) spit for roasting meat. 2) point, sharp end. PBH [Together with Aram.–Syr. שַׁפּוּדָא. Borrowed from Gk. Spodos (= spit for roasting meat). Arab. saffūd (= spit), is an Aram. loan word.]",1636
1946,stadion,אִצֽטַדֽיוֹן,"arena. PBH [Formed with prosthetic אִ□ from Gk. stadion (= racecourse, stadium), which is a blend of stadion (= racecourse), and stadion, neuter of stadios (= fix, firm). See ‘stadium’ in my CEDEL. Stadion is a derivative of stan (= to draw, tear), from IE base *spē(i)-, *spe (= to draw, span, stretch, extend); see ‘space’ in my CEDEL. Stadios comes from IE base *stā- (= to stand); see סְטָטִי.]",1637
27005,stadion,רִיס,"1) racecourse, hippodrome, stadium. 2) a unit of measure corresponding to the Gk. stadion (= 185 meters). PBH [Prob. shortened from Pers. asprīsa (= arena, stadium).]",1638
20033,stalagmos,סְטָלַגְמִיט,"stalagmite. FW [Modern L. stalagmitēs, from Gk. stalagmos (= a dropping, dripping), from stalassein (= to let drop; to drop, drip). See ‘state’ (to urinate), in my CEDEL and cp. סְטָלַקְטִיט.]",1639
20034,stalaktos,סְטָלַקְטִיט,"stalactite. FW [Modern L. stalactitēs, from Gk. stalaktos (= dropping, dripping), verbal adj. of stalassein. See סְטָלַגְמִיט.]",1640
1760,stater,אִסְתֵּרָא,"slater, the Roman standard coin (of gold or of silver). PBH [Aram., Syr. אֶסְתִּירָא, from Gk. stater, which is related to istemi (= I cause to stand; meaning also ‘I weigh’), from IE base *stā- (= to stand), whence also L. stāre (= to stand). See סֽטָטִי and cp. ‘sterling’ in my CEDEL.]",1641
20019,statikos,סְטָטִי,"static. FW [Modern L. staticus, from Gk. statikos (= causing to stand, skilled in weighing, from statos (= placed; standing), from IE base stā- (= to stand). cp. ‘state’ in my CEDEL and words there referred to. cp. also סְטָטוּט, סְטָטוּס, דִיסְטַנְץ, סְטַנְצָה, second element in סִיסְטֶמָה, אֶקְסְטְזָה, אֶקְסְטָטִי, פוֹטוֹסְטָט, פְּרוֹזְדוֹר, פְּרֶסֽטוֹ, רֵיאוֹסְטָט, תֶּרְמוֹסְטָט, הִיסְטוֹלוֹגְיָה.]",1642
20023,statikos,סְטָטִיקָה,static. FW [From Gk. statikos (= causing to stand). See סְטָטִי.],1643
20763,statiotes,סַרְדְּיוֹט,"officer, captain. PBH [Gk. statiotes (= soldier), from stratos (= army), which derives from IE base ster- (= to spread out, extend, strew), whence also L. sternere (= to spread out, stretch out; to scatter; to cover). See ‘stratum’ in my CEDEL and cp. the first element in אֶסְטְרָטֶג.]",1644
20022,Statistik,סְטָטִיסְטִיקָה,"statistics. FW [From Gk. Statistik. Coined by the German statistician Gottfried Achenwall in 1748 from Modern L. (collēgium) statisticum (= a college occupying itself with statistics), formed from L. status (= state, condition), and suff. - isticum. See סְטָטוּס.]",1645
20018,statos,סְטָטוֹסְקוֹפּ,"statoscope. FW [Compounded of Gk. statos (= standing), and skopion, from skopein (= to look at, examine). See סְטָטִי and סְקֶפְּטִי.]",1646
22348,statos,פוֹטוֹסְטָט,"photostat. FW [Compounded of פוֹטוֹ□ and Gk. statos (= placed, standing). See סְטָטִי.]",1647
30998,statos,תֶּרְמוֹסְטָט,"thermostat. FW [Compounded of תֶּרְמוֹ□ and Gk. statos (= placed, standing).]",1648
20024,stear,סְטֵיאָרִין,"stearin. FW [Fren. stéarine, coined by the French chemist Michel Eugène Chevreul (1786–1889), from Gk. stear (= fat), which is related to stia (= pebble), stile (= drop). See ‘stone’ in my CEDEL and cp. words there referred to.]",1649
1679,stele,"אַסְטֶלָה,  אַסְטְלֵי","1) gravestone. NH 2) stele. PBH FW [Formed with prosthetic אַ□ from Gk. stele (= an upright stone, monument, gravestone), which is related to stellein (= to set in order, arrange, equip), stole (= adjustment, equipment, clothing). See אִצְטְלָה.]",1650
20039,stenos,סְטֶנוֹגְרַמָּה,"stenogram. FW [Formed from Gk. stenos (= narrow), and gramma (= that which is written). The first element, which is related to steinein (= to make narrow), steinos (= a narrow space), is of uncertain origin. For the second element see גְרַם II.]",1651
20041,stenos,סְטֶנוֹגְרַפְיָה,"stenography. FW [Formed from Gk. stenos (see סְטֶנוֹגְרַמָּה), and graphia, from graphein (= to write). See □גְרַפְיָה.]",1652
29871,stephein,תָּגָא,"crown. PBH [An Aramaic word (used in quotations) which together with Syr. תָּגָא, תָּאגָה, and Arab. taj (= crown) is borrowed from Pers. tāj̆ (of s.m.). Pers. tāj̆ derives from IE base * stegw– (= to encircle, crown), whence also Gk. stephein (= to surround, encircle, wreathe), stemma (= garland, wreath). See ‘stemma’ and ‘taj’ in my CEDEL. cp. תָּג.]",1653
20053,stereo,סְטֶרֵיאוֹ□,"stereo- (combining form). FW [Gk. stereo, from stereos (= firm, hard, solid, stiff), from IE base ster- (= stiff, rigid). See ‘stare’ in my CEDEL. See also סְטֶרִילִי in this dictionary.]",1654
20054,stereos,סְטֶרֵיאוֹטִיפּ,"stereotype. FW [Compounded of Gk. stereos (see סְטֶרֵיאוֹ), and typos (= blow, mark of a blow, impression, stamp on a coin, pattern, model). See טִיפּוּס.]",1655
20057,stereos,סְטֶרֵיאוֹמֶטְרִיָּה,"stereometry. FW [Compounded of Gk. stereos (see סְטֶרֵיאוֹ□) and metria (= a measuring of), from metron (= measure).]",1656
20058,stereos,סְטֶרֵיאוֹסְקוֹפּ,"stereoscope. FW [Eng. stereoscope, coined by the English physicist Charles Whetstone (1802–75) from Gk. stereos (see סְטֶרֵיאוֹ□) and skopion, from skopein (= to look at, examine). See סְקֶפּֽטִי.]",1657
20063,stethos,סְטֶתּוֹסְקוֹפּ,"stethoscope. FW [Fren. stéthoscope, lit.: ‘instrument for examining the breast’, coined by the French physician René Théophile Hyacinthe Laënnec in 1819 from Gk. stethos (= breast), and skopion, from skopein (= to look at, examine).]",1658
1943,stoa,אִצְטַבָּה,"1) colonnade. 2) portico. 3) balcony. 4) shelf. 5) bench (fixed to the wall). PBH [Gk. stoa (= colonnade, porch, corridor), from IE base *sthōu-, *sthāu-, *sthū- (= upright; a post, pillar). See ‘steer’ (to direct) in my CEDEL and cp. ‘stauro-’ ibid.]",1659
20009,stoa,סְטָו,"colonnade, porch, portico. PBH [From Gk. stoa (= colonnade, porch, corridor), from IE base sthōu-, sthāu-, sthū- (= upright; a post, pillar). See ‘steer’ (to direct) in my CEDEL and cp. ‘stauro-’ ibid.]",1660
20010,Stoikos,סְטוֹאִי,"Stoic. FW [Back formation from L. Stōicus, from Gk. Stoikos (= Stoic), lit.: ‘man of the Porch’, from stoa (= colonnade, porch, corridor); so called from the Stoa Poikile (= the Painted Porch) in the marketplace of Athens, where Zeno and his followers taught. For the ending see suff. □ִי.]",1661
1677,stomachos,אִסְטוֹמְכָה,"stomach. PBH [Gk. stomachos (= throat, gullet, esophagus, stomach) from stoma (= mouth). cp. ‘stoma’ and ‘stomach’ in my CEDEL. The אִ□ in אִסְטוֹמְכָה is prosthetic.)",1662
1690,strategos,אַסְטְרָטֶג,"strategist. PBH [Formed with prosthetic א□ from Gk. strategos (= leader of an army), which is compounded of stratos (= army), and agein (= to lead, guide, drive). See סַרְדְּיוֹט and cp. ‘strategy’ in my CEDEL. For the etymology of Gk. agein see אַקְטוּאָלִי.]",1663
7197,stratelates,הֶרְצוֹג,"duke, prince. FW [Ger. Herzog, from horzoge, from herizoho, herizogo (= leader of an army), properly loan translation of Gk. stratelates (= leader of an army).]",1664
1691,stratia,אִסְטְרַטְיָא,"army; royal suite; retinue. PBH [Formed with prosthetic א□ from Gk. stratia (= army; company, band), from stratos (= army). See סַרְרְּיוֹט and cp. the first element in אַסְטְרָטֶג.]",1665
20061,streptos,סְטְרֶפְּטוֹמִיצִין,"streptomycin (an antibiotic drug first isolated by the American microbiologist Selman Abraham Waksman in 1944. FW [Coined from Gk. streptos (= easy to bend, pliant), and mykes (= fungus). cp. ‘strophe’ in my CEDEL.]",1666
20062,streptos,סְטְרֶפְּטוֹקוֹקוּס,"streptococcus (a genus of bacteria). FW [Medical L. streptococcus, coined by Albert Theodor Billroth, a Viennese surgeon (1829–94) from Gk. streptos (see סְטְרֶפְּטוֹמִיצִין) and kokkos (= grain of the kermes, kernel, berry), which is prob. a foreign word.]",1667
1954,strobilos,אִצְטְרֻבָּל,"1) pine, cone. 2) cone (geometry). PBH [Formed with prosthetic אִ□ from Gk. strobilos (= anything that spins round like a top, anything twisted; pine cone), from strobos (= a spinning round), which derives from IE base *streb- (= to turn, twist). Cp. ‘strobile’ and ‘strophe’ in my CEDEL.]",1668
20059,strychnos,סְטְרִיכְנִין,"FW [Fren. strychnine, formed from L. strychnos (= nightshade), from Gk. strychnos (of s.m.), which is of uncertain origin; so called because it was first found in the plants Strychnos Ignatii (in 1818).]",1669
5368,stypos,דְּפוּס,"1) form, model, mold. PBH 2) printing, press. NH [From Gk. typos (= blow, mark of a blow, impression, stamp on a coin, pattern, model), from the stem of typtein (= to beat, strike), from IE base * (s)tup– (= to strike, cut, hew), whence also Gk. stypos (= stem, stump). cp. ‘type’ in my CEDEL and words there referred to.]",1670
20627,suphellion,סַפְסָל,"bench, stool. PBH [From L. sub-selliam (= bench, seat), through the medium of Gk. suphellion, formed from sub (= under; see סוּבּ□), and sella, from the base of sedēre (= to sit). See ‘sedentary’ in my CEDEL and cp. the second element in סַנְהֶדְרִין.]",1671
29427,sykaminos,שִׁקְמָה,"sycamore tree. [Related to JAram. שִׁקְמָא, Syr. שֶׁקְמָא, Chr.–Pal. שׁוּקְמָא (= sycamore tree). Gk. sykaminos (= mulberry), and the first element in sykomoros (= the sycamore tree), are Sem. loan words. Arab. suqūm is prob. borrowed from Aramaic. See ‘Sycamore’, ‘Sycomore’ in my CEDEL.]",1672
20192,sykon,סִיקוּס,"excrescence on a tree, grain, knot. PBH [Of uncertain origin; possibly borrowed from Gk. sykon (= fig), which is prob. a loan word from a Mediterranean language.]",1673
20105,syllogismos,סִילוֹגִיזְם,"syllogism. FW [Gk. syllogismos (= computation, calculation). See pref. סִינְ□, לוֹגוֹס and suff. □ִיזְם.]",1674
20110,sym,סִימְ□,"pref. meaning ‘with’, ‘together with’. FW [Gk. sym-, assimilated form of syn- before m. See סִינְ□.]",1675
20114,symbiosis,סִימְבְּיוֹזָה,"symbiosis. FW [Gk. symbiosis (= a living together), from symbios (= living together), from sym- (see סִימְ□), and bios (= life). See וִיטָלִי.]",1676
19689,symbolai,סִבֹּֽלֶת,"1) joint meal. PBH 2) picnic. NH [Gk. symbolai (= contributions made to provide a common meal), pl. of symbole (= a coming together, meeting, joining), lit.: ‘something thrown together’, from symballein (= to throw together). See סִימְבּוֹלִי and cp. סִנְבּוֹל.]",1677
20426,symbolai,סִנְבּוֹל,joint meal. PBH [Gk. symbolai. See סִבֹּלֶת II.],1678
20111,symbolon,סִימְבּוֹלִי,"symbolic(al). FW [Formed with suff. □ִי from Gk. symbolon (= token, sign, pledge, guarantee, symbol), properly ‘something thrown together’, from symballein (= to throw together), from sym (see סִימְ□) and ballein (= to throw). See בַּלִּיסְטִיקָה and cp. סִימְבּוֹלִיזְם.]",1679
20113,symbolon,סִימְבּוֹלִיזְם,symbolism. [From Gk. symbolon. See סִמְבּוֹלִי and suff. □ִיזְם.],1680
20117,symmetria,סִימֶטְרִיָּה,"symmetry. FW [Fren. symmétrie, from L. symmetria, from Gk. symmetria (= due proportion; lit.: ‘a measuring together’), from symmetros (= commensurate, of like measure), from sym (see סִימְ□) and metron (= measure). See מֶטֶר and suff. □יָה.]",1681
20131,sympatheia,סִימְפַּתְיָה,"sympathy. FW [L. sympathia, from Gk. sympatheia (= fellow-feeling, sympathy), from sympatheis (= affected by like feelings), from sympathein (= to be affected by like feelings; lit.: ‘to suffer with’), from sym (= with, together with; see סִימְ□), and pathos (= suffering). See פָּתֶטִי.]",1682
20129,sympathetikos,סִימְפָּתֶטִי,"sympathetic (in its medical sense). FW [Gk. sympathetikos (= sympathetic), from sympatheis (= affected by like feelings). See סִימְפַּתְיָה.]",1683
2228,sympherein,"אֶשְׁבּֽוֹרֶן,  אַשְׁבֹּֽרֶן","1) level country. 2) flat place, where water gathers: pool. PBH [Prob. related to Arab. mushābir (= swamp). According to B. Gross אַשְׁבֹּרֶן is borrowed from Gk. symphoreon, pres. part. of symphorein (= to bring together), or from symphors (= a bringing together), which both derive from sympherein, antonym of katapherein (= to bring down). Accordingly, symphora/ē, *sybborē, *sybore, *sborē, *asboren (with prosthetic a). Gk. sympherein is formed from syn (= with, together with; see סִינְ□) and pherein (= to bear, carry). See אֲנָפוֹרָה.]",1684
19904,symphonia,סוּמְפּוֹנְיָה,"1) bagpipe. 2) symphony. NH [BAram., from Gk. symphonia (= concord of sound, harmony, agreement), from symphonos (= agreeing in sound), from syn (= with, together with) and phone (= sound). See פוֹנֶטִיקָה and cp. סִימֽפוֹנְיָה. cp. also סִמְפּוֹן II. For the ending see suff. □ֽיָה.]",1685
20126,symphonia,סִימְפוֹנְיָה,"symphony. FW [Gk. symphonia (= concord of sound, harmony, agreement). See סוּמֽפּוֹנְיָה.]",1686
20408,symphonon,סִמְפּוֹן,"agreement. PBH [Prob. from Gk. symphonon, neuter of symphonos (= agreeing in sound, agreeing). See סוּמְפּוֹנְיָה.]",1687
2228,symphoreon,"אֶשְׁבּֽוֹרֶן,  אַשְׁבֹּֽרֶן","1) level country. 2) flat place, where water gathers: pool. PBH [Prob. related to Arab. mushābir (= swamp). According to B. Gross אַשְׁבֹּרֶן is borrowed from Gk. symphoreon, pres. part. of symphorein (= to bring together), or from symphors (= a bringing together), which both derive from sympherein, antonym of katapherein (= to bring down). Accordingly, symphora/ē, *sybborē, *sybore, *sborē, *asboren (with prosthetic a). Gk. sympherein is formed from syn (= with, together with; see סִינְ□) and pherein (= to bear, carry). See אֲנָפוֹרָה.]",1688
20124,symposion,סִימְפּוֹזְיוֹן,"symposium. FW [Gk. symposion (= a drinking feast; lit.: ‘a drinking together’), from sym- (= with, together with), posis (= a drinking), which is related to pinein (= to drink), and to L. pōtāre (= to drink), pōtiō (= a draft, drink). See ‘potion’ in my CEDEL.]",1689
20127,symptoma,סִימְפְּטוֹם,"symptom. FW [Gk. symptoma (= chance, occurrence; lit.: ‘a falling together’), from sym (= with, together with), and piptein (= to fall). See ‘feather’ in my CEDEL and cp. words there referred to. cp. also פֶּטִיצְיָה.]",1690
20128,symptomatikos,סִימְפְּטוֹמָטִי,"symptomatical. FW [Back formation from Gk. symptomatikos (= accidental, casual), from symptoma. See סִימְפְּטוֹם and suff. □ִי.]",1691
20135,syn,סִינְ□,"pref. meaning ‘with, together with’. FW [Gk. syn (= with, together with). Of uncertain origin. cp. סִימְ□.]",1692
20151,synchronismos,סִינְכְּרוֹנִיזְם,"synchronism. FW [Gk. synchronismos, from synchronizein (= to be contemporary with), from synchronos. See סִינְכְּרוֹנִי and suff. □ִיזְם.]",1693
20152,synchronizein,סִינְכְּרוֹנִיזַצְיָה,synchronization. FW [From Gk. synchronizein. See סִינְכְּרוֹנִיזְם and suff. □ַצְיָה.],1694
20150,synchronos,סִינְכְּרוֹנִי,"synchronic(al). FW [Formed with suff. □ִי from Gk. synchronos (= contemporary), which is formed from syn (= with, together with; see סִינְ□) and chronos (= time). See כְּרוֹנִי.]",1695
20136,syndikos,סִינְדִּיקָט,"syndicate. FW [Med. L. syndicātus, properly p. part. of syndicāre (= to examine, censure), from Late L. syndicus, from Gk. syndikos (= one who helps in a court of justice, advocate), from syn (= with, together with); see סִינְ□, and dike (= custom, usage; judgment, justice), which is cogn. with L. dīcere (= to say, tell). See דִּיקְטָטוֹר and cp. סִינְדִּיקָלִיזְם. cp. also סַנֽדָּק.]",1696
20440,syndikos,סַנְדָּק,"‘sandak’, godfather, one who holds the child on his knees for circumcision). MH [Either from Gk. synteknos (= foster brother; lit.: ‘a child growing up with another’), or from Gk. syndikos (= one who helps in a court of justice, advocate). See סִינְדִּיקָט.]",1697
20444,synedrion,סַנְהֶדְרִין,"1) ‘Sanhedrin’ — the supreme Jewish court (סַנְהֶדְרִין גְּדוֹלָה) in the time of the Second Temple, consisting of 71 scholars. 2) one of the lesser courts with 23 members, called סַנְהֶדְרִין קְטַנָּה, lit.: ‘the small Sanhedrin’. PBH [Gk. synedrion (= council, council chamber), lit.: ‘sitting together’, from syn (= with, together with), and edra (= a seat), which is cogn. with L. sedēre (= to sit). See אַכְסַדְרָה and cp. פַּרְהֶדְרִין and קָתֶדְרָה. cp. also אַסְלָה and the second element in דוֹדֶקָאֶדֶר and in סַפְסָל.]",1698
20431,synegoria,סָנֵגוֹרְיָה,"defense. PBH [Gk. synegoria (= pleading for another, advocacy of another’s cause), from synegorein (= to plead another’s cause), from synegoros. See סָנֵגוֹר and suff. □יָּה, and cp. קָטֵגוֹרְיָה.]",1699
20429,synegoros,סָנֵגוֹר,"advocate, defender. PBH [Gk. synegoros (= advocate; lit.: ‘one who speaks for somebody before an assembly’), from syn (= with, together with), and the stem of agoreyein (= to harangue, assert, lit.: ‘to speak in the assembly’), from agora (= assembly). See ‘gregatious’ in my CEDEL and cp. ‘agora’ ibid. cp. also קָטֵיגוֹר.]",1700
